Principal;UsedTerm;Url;Title;Abstract;DataPublicacao
92823764000103;92823764000103+tcu+conluio;https://www.jusbrasil.com.br/diarios/256842480/dosp-executivo-caderno-1-16-08-2019-pg-205?ref=serp;DOSP 16/08/2019 - Pág. 205 - Executivo - Caderno 1 - Diário Oficial do Estado de São Paulo;CONSERVAÇÃO E A PRODUÇÃO FLORESTAL DO ESTADO DE SÃO PAULO Contratado: DIRCEU LONGO & CIA LTDA CNPJ: 92.823.764/0001-03...De acordo com o entendimento do Tribunal de Contas da União – TCU, Acórdão 297/2009 – Plenário – “......Demais casos não há amparo legal na lei, mas já nas demais situações, segundo o TCU, deve despertar a...;
10278886000193;10278886000193+tcu+ilicito;https://www.jusbrasil.com.br/diarios/41158327/dou-secao-3-04-10-2012-pg-116?ref=serp;DOU 04/10/2012 - Pág. 116 - Seção 3 - Diário Oficial da União;realização do policiamento ostensivo, de proximidade, nas regiões de consumo de crack e outras drogas ilícitas...O Pregoeiro declara vencedoras do certame as empresas Damaso Comércio e Serviços Ltda - ME, CNPJ nº 10.278.886/0001-93...Inciso II c/c o Art. 13 , Inciso VI , ambos da Lei nº 8.666 de 21/06/1993, e Decisão nº 439/98-Plenário-TCU...;
10278886000193;10278886000193+tcu+lavagem;https://www.jusbrasil.com.br/diarios/56022625/dou-secao-3-27-06-2013-pg-24?ref=serp;DOU 27/06/2013 - Pág. 24 - Seção 3 - Diário Oficial da União;CONFORME ACORDÃO 1933/2009 PLENÁRIO TCU, na cidade de Garanhuns-PE. 10 REGIÃO MILITAR RESULTADO DE JULGAMENTO...Objeto: Obra de Construção do Posto de Lavagem de VBC, no 20º RCB, em Campo Grande - MS. DAMASO COMÉRCIO E SERVIÇOS LTDA - ME, CNPJ.: 10.278.886/0001-93: item 2. Total: R$ 936,00.;
01151850000153;01151850000153+tcu+fraude;https://tcu.jusbrasil.com.br/jurisprudencia/313536119/1523920128/inteiro-teor-313536193?ref=serp;TCU - Inteiro Teor. : 1523920128;Decisão: ), a palavra fraude possui os seguintes significados: Fraude 1. Semanticamente, tem-se o seguinte significado de fraude (Dicionário Aurélio; https://contas.tcu.gov.br...(Ludwig), CNPJ 01.151.850/0001-53; c) itens 95 e 115 (peça 445, p. 18 e 21, respectivamente): Tedia....;08/04/2015
01151850000153;01151850000153+tcu+ilicito;https://tcu.jusbrasil.com.br/jurisprudencia/313536119/1523920128/inteiro-teor-313536193?ref=serp;TCU - Inteiro Teor. : 1523920128;Decisão: A omissão de punição ao ilícito é tão antijurídica quanto a prática do próprio ilícito....Argumento 2 – Não teria havido ilícito 815. (Ludwig), CNPJ 01.151.850/0001-53; c) itens 95 e 115 (peça 445, p. 18 e 21, respectivamente): Tedia....;08/04/2015
01151850000153;01151850000153+tcu+conluio;https://tcu.jusbrasil.com.br/jurisprudencia/313536119/1523920128/inteiro-teor-313536193?ref=serp;TCU - Inteiro Teor. : 1523920128;Decisão: As situações que configuram esses achados constituem-se em alto risco de fraudes e conluios, os quais...; e) notícias recentes veiculadas na mídia denunciando supostos esquemas de corrupção e de conluio entre...(Ludwig), CNPJ 01.151.850/0001-53; c) itens 95 e 115 (peça 445, p. 18 e 21, respectivamente): Tedia....;08/04/2015
01151850000153;01151850000153+tcu+crime;https://tcu.jusbrasil.com.br/jurisprudencia/313536119/1523920128/inteiro-teor-313536193?ref=serp;TCU - Inteiro Teor. : 1523920128;Decisão: : Seção III Dos Crimes e das Penas Art. 90. ou de crimes já tipificados (peça 34, idem). 4.8.3. (Ludwig), CNPJ 01.151.850/0001-53; c) itens 95 e 115 (peça 445, p. 18 e 21, respectivamente): Tedia....;08/04/2015
07245458000150;07245458000150+tcu+lavagem;https://www.jusbrasil.com.br/diarios/56022625/dou-secao-3-27-06-2013-pg-24?ref=serp;DOU 27/06/2013 - Pág. 24 - Seção 3 - Diário Oficial da União;CONFORME ACORDÃO 1933/2009 PLENÁRIO TCU, na cidade de Garanhuns-PE. 10 REGIÃO MILITAR RESULTADO DE JULGAMENTO...Objeto: Obra de Construção do Posto de Lavagem de VBC, no 20º RCB, em Campo Grande - MS. DAGEAL -COMÉRCIO DE MATERIAL DE ESCRITÓRIO LTDA - ME, CNPJ.: 07.245.458/0001-50: itens 53 e 62....;
20483193000196;20483193000196+tcu+ilicito;https://www.jusbrasil.com.br/diarios/262291984/djba-caderno1-18-09-2019-pg-30?ref=serp;DJBA 18/09/2019 - Pág. 30 - Caderno 1 - Administrativo - Diário de Justiça do Estado da Bahia;Administrativo Sancionatório, sob o nº 2019/34324 em desfavor da empresa, BRASIDAS EIRELI, CNPJ nº 20.483.193/0001-96...TRANSFERÊNCIA DE USO DE BEM PÚBLICO Nº 46/19-TCU Partes: O ESTADO DA BAHIA, por intermédio do TRIBUNAL...CESSÃO DE USO DE BENS PÚBLICOS Nº 49/19-TCU Partes: O ESTADO DA BAHIA, por intermédio do TRIBUNAL DE...;
08573956000194;08573956000194+tcu+ilicito;https://trt-21.jusbrasil.com.br/jurisprudencia/670812854/rtord-3398920185210010/inteiro-teor-670812882?ref=serp;TRT-21 - Inteiro Teor. : RTOrd 3398920185210010;Decisão: DE SOUZA, GEORGE ARTHUR FERNANDES SILVEIRA REU: VR CONSULTORIA & SERVICOS GERAIS EIRELI - EPP, CNPJ: 08.573.956/0001-94...apurado, sob pena de violar a efetividade e a eficácia do título judicial e favorecer o enriquecimento ilícito...proporcionalidade, da necessária eficácia e efetividade do título judicial e da vedação ao enriquecimento ilícito...;01/02/2019
08573956000194;08573956000194+tcu+ilicito;https://trt-21.jusbrasil.com.br/jurisprudencia/643656934/rtord-3148820185210006/inteiro-teor-643659015?ref=serp;TRT-21 - Inteiro Teor. : RTOrd 3148820185210006;Decisão: MACEDO DE ARAUJO, HILIANE SOARES DE SOUZA REU: VR CONSULTORIA & SERVICOS GERAIS EIRELI - EPP, CNPJ: 08.573.956/0001-94...Foi determinado que a União comprovasse nos autos o depósito dos valores que foram retidos pelo TCU,...A fim de evitar a duplicidade de pagamentos e consequente locupletação ilícita da obreira, deverá ser...;29/10/2018
08691984000106;08691984000106+tcu+fraude;https://www.jusbrasil.com.br/diarios/176489537/dou-secao-1-05-02-2018-pg-98?ref=serp;DOU 05/02/2018 - Pág. 98 - Seção 1 - Diário Oficial da União;Monitoramento de determinações e de recomendações contidas no Acórdão 604/2017, proferido pelo Plenário do TCU...para que considerem os riscos relevantes e assegurem o cumprimento dos resultados esperados, coibindo fraudes...Processo nº 00200.028222/2017-97, aplica à empresa BRA TECNOLOGIA LTDA-ME, inscrita no CNPJ sob o nº 08.691.984/0001-06...;
03655629000168;03655629000168+tcu+fraude;https://tcu.jusbrasil.com.br/jurisprudencia/316453727/1569220060/inteiro-teor-316453835?ref=serp;TCU - Inteiro Teor. : 1569220060;Decisão: Normalmente, esse procedimento decorre de erro operacional ou até mesmo de fraude. /0001-68 902119 2006OB900246 CD-ROM LG 52x 1 58,88 58,88 2909, de 10/01/2006 03.655.629/0001-68 902119...2006OB900246 Mouse Clone OS/2 4 7,87 31,48 2909, de 10/01/2006 03.655.629/0001-68 902119 2006OB900246...;29/11/2011
03655629000168;03655629000168+tcu+ilicito;https://tcu.jusbrasil.com.br/jurisprudencia/316453727/1569220060/inteiro-teor-316453835?ref=serp;TCU - Inteiro Teor. : 1569220060;Decisão: informal de servidores, situação essa que, dada a incompatibilidade de horários, acarreta a acumulação ilícita...Neste desiderato, impõe-se a esta Comissão – por unanimidade – reconhecer o ato ilícito – negligência.../0001-68 902119 2006OB900246 CD-ROM LG 52x 1 58,88 58,88 2909, de 10/01/2006 03.655.629/0001-68 902119...;29/11/2011
03655629000168;03655629000168+tcu+cartel;https://www.jusbrasil.com.br/diarios/147109949/dou-secao-3-19-05-2017-pg-85?ref=serp;DOU 19/05/2017 - Pág. 85 - Seção 3 - Diário Oficial da União;ensejará o encaminhamento do processo de TCE, para instância superior para posterior julgamento, pelo o TCU...0001-68, nos itens 89, 92, 145, no valor de R$ 2.458, 40;Ata 63/2017-S&K INFORMÁTICA LTDA-ME , CNPJ : 03.655.629/0001-68...84, 88, 107, 138, 158, 162, 163, 164, 165, 166, 170, 196, no valor de R$ 57.472, 00 Ata nº 87/2017-CARTEL...;
11464383000175;11464383000175+tcu+fraude;https://www.jusbrasil.com.br/diarios/53391280/dou-secao-1-22-04-2013-pg-75?ref=serp;DOU 22/04/2013 - Pág. 75 - Seção 1 - Diário Oficial da União;Representação oferecida pela Secretaria Adjunta de Planejamento e Procedimentos (Adplan), acerca de possível fraude...EPP (11.464.383/0001-75) 1.2. Unidade: Universidade Federal de Goiás - MEC 1.3. -EPP (CNPJ 11.464.383/0001-75), em resposta à oitiva realizada por esta Corte por meio do Ofício 971/...;
11464383000175;11464383000175+tcu+lavagem;https://www.jusbrasil.com.br/diarios/66355545/dou-secao-3-18-02-2014-pg-21?ref=serp;DOU 18/02/2014 - Pág. 21 - Seção 3 - Diário Oficial da União;0001-73, Item ganho: 4 - valor total: R$ 3.600,00; e GOLD COMÉRCIO DE EQUIPAMENTOS LTDA - EPP - CNPJ: 11.464.383/0001-75...Justificativa: Para atender o que dispõe na Lei nº 6.650 /79, Dec. nº 3.296 /99 e Decisão TCU nº 538-...de registro de preço (SRP), de empresa (s) especializada (s) para prestação dos serviços técnicos de lavagem...;
11464383000175;11464383000175+tcu+crime;https://www.jusbrasil.com.br/diarios/125528446/dou-edicao-extra-secao-3-15-09-2016-pg-122?ref=serp;DOU 15/09/2016 - Pág. 122 - Edição extra - Seção 3 - Diário Oficial da União;91.2016.6.25.8000, art. 25 , II , c/c 13 , VI da Lei 8.666 /93 e Decisao 439/1998 TCU - Plenario....3.976,00 (três mil, novecentos e setenta e seis reais); 4) GOLD COMERCIO DE EQUIPAMENTOS LTDA - EPP (CNPJ: 11.464.383/0001-75...razão de 1/30 (um trinta avos) do salário mínimo vigente ao tempo dos fatos, em razão da prática do crime...;
24845457000165;24845457000165+tcu+lavagem;https://www.jusbrasil.com.br/diarios/253161576/dou-secao-3-25-07-2019-pg-141?ref=serp;DOU 25/07/2019 - Pág. 141 - Seção 3 - Diário Oficial da União;DO QUITUNDE AVISO DE LICITAÇÃO PREGÃO PRESENCIAL Nº 9/2019 2ª Chamada Em consonância com julgados do TCU...especificações e quantidades descritas no Anexo I do edital; Empresa Detentora: ITACA EIRELI-ME; CNPJ 24.845.457/0001-65...PREVENTIVA E CORRETIVA, MECÂNICA E ELETRICA EM VEÍCULOS AUTOMOTORES, LANTERNAGEM EM GERAL, FUNILARIA, LAVAGEM...;
20795155000179;20795155000179+tcu+conluio;https://www.jusbrasil.com.br/diarios/241378330/dou-secao-1-14-05-2019-pg-37?ref=serp;DOU 14/05/2019 - Pág. 37 - Seção 1 - Diário Oficial da União;e ardilosa, frustrando, direcionando e fraudando certames licitatórios direcionados na PETROBRAS em conluio...resolve: Art. 1º Aplicar à pessoa jurídica Infantaria Comercial Eireli - ME, inscrita no CNPJ sob o nº 20.795.155/0001-79...ACÓRDÃO Nº 2976/2019 - TCU - 2ª Câmara Os Ministros do Tribunal de Contas da União, quanto ao processo...;
08676370000155;08676370000155+tcu+lavagem;https://www.jusbrasil.com.br/diarios/59935338/dou-secao-3-04-10-2013-pg-33?ref=serp;DOU 04/10/2013 - Pág. 33 - Seção 3 - Diário Oficial da União;CONFORME ACORDÃO 1933/2009 PLENÁRIO TCU, na cidade de Garanhuns-PE. 10ª REGIÃO MILITAR AVISO DE LICITAÇÃO...00: itens 47 e 245, valor total R$ 577.247,00; DISTRIBUIDORA DE MEDICAMENTOS PRO SAÚDE LTDA ME, CNPJ 08.676.370/0001-55...Objeto: Obra de construção do Posto de Abastecimento Lavagem e Lubrificação 17¨ R C Mec, em Amambai/MS...;
44734671000151;44734671000151+tcu+fraude;https://www.jusbrasil.com.br/diarios/199247972/dosp-executivo-caderno-1-14-07-2018-pg-40?ref=serp;DOSP 14/07/2018 - Pág. 40 - Executivo - Caderno 1 - Diário Oficial do Estado de São Paulo;Empenho - 2018NE06510 por parte da Licitante: Cristalia Produtos Quimicos e Farmaceuticos Ltda, CNPJ: 44.734.671/0001-51..., conforme adiante se colige: “Nessa perspectiva, o agente administrativo, constatando a prática de fraude...e participação no pregão e, conforme Acórdão 1280/2007 – Plenário, do Tribunal de Contas da União - TCU...;
44734671000151;44734671000151+tcu+fraude;https://www.jusbrasil.com.br/diarios/200039856/dosp-executivo-caderno-1-20-07-2018-pg-29?ref=serp;DOSP 20/07/2018 - Pág. 29 - Executivo - Caderno 1 - Diário Oficial do Estado de São Paulo;Empenho 2018NE07086 por parte da Licitante: Cristalia Produtos Quimicos e Farmaceuticos Ltda, CNPJ: 44.734.671/0001-51..., conforme adiante se colige: “Nessa perspectiva, o agente administrativo, constatando a prática de fraude...entrega de mercadorias, descumprindo as cláusulas acordadas. [...]” - (item 1.5, TC011.795/20060, Acórdão TCU...;
44734671000151;44734671000151+tcu+ilicito;https://www.jusbrasil.com.br/diarios/199247972/dosp-executivo-caderno-1-14-07-2018-pg-40?ref=serp;DOSP 14/07/2018 - Pág. 40 - Executivo - Caderno 1 - Diário Oficial do Estado de São Paulo;Empenho - 2018NE06510 por parte da Licitante: Cristalia Produtos Quimicos e Farmaceuticos Ltda, CNPJ: 44.734.671/0001-51...e participação no pregão e, conforme Acórdão 1280/2007 – Plenário, do Tribunal de Contas da União - TCU...(Acórdão 2837/2010, Plenário do Tribunal de Contas da União-TCU); A empresa não comprovou documentalmente...;
44734671000151;44734671000151+tcu+ilicito;https://www.jusbrasil.com.br/diarios/68523599/dou-secao-3-03-04-2014-pg-71?ref=serp;DOU 03/04/2014 - Pág. 71 - Seção 3 - Diário Oficial da União;Não receber proventos de aposentadoria que caracterizem acumulação ilícita de cargos, na forma do art...(R$ 27,00) - Valor Total: R$ 450.600,00; CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA- CNPJ n .: 44.734.671/0001-51...Fundamento Legal: § 8º do Art. 65 , da Lei 8666 /93, c/c Acórdão n 976 /2005-TCU.;
44734671000151;44734671000151+tcu+ilicito;https://www.jusbrasil.com.br/diarios/73914401/dosp-cidade-02-08-2014-pg-93?ref=serp;DOSP 02/08/2014 - Pág. 93 - Cidade - Diário Oficial do Estado de São Paulo;ORGÃO GESTOR: SECRETARIA MUNICIPAL DA SAÚDE DETENTORA: CRISTÁLIA PRODUTOS QUÍMICOS FARMACS LTDA CNPJ: 44.734.671/0001-51...o obreiro e o tomador de serviços, bem assim de pessoalidade e habitualidade, a terceirização será ilícita...Quanto às alegações da empresa BRASIL DEZ LOCADORA DE VEÍCULOS LTDA que é ilícita a vedação da participação...;
44734671000151;44734671000151+tcu+ilicito;https://www.jusbrasil.com.br/diarios/200039856/dosp-executivo-caderno-1-20-07-2018-pg-29?ref=serp;DOSP 20/07/2018 - Pág. 29 - Executivo - Caderno 1 - Diário Oficial do Estado de São Paulo;Empenho 2018NE07086 por parte da Licitante: Cristalia Produtos Quimicos e Farmaceuticos Ltda, CNPJ: 44.734.671/0001-51...E, se ele não o fizer, estará cometendo ato ilícito administrativo, em razão pela qual pode vir a sofrer...entrega de mercadorias, descumprindo as cláusulas acordadas. [...]” - (item 1.5, TC011.795/20060, Acórdão TCU...;
44734671000151;44734671000151+tcu+ilicito;https://www.jusbrasil.com.br/diarios/224909409/dom-sp-normal-23-01-2019-pg-50?ref=serp;DOM-SP 23/01/2019 - Pág. 50 - Normal - Diário Oficial do Município de São Paulo;Entende, a impugnante, que é ilícita a previsão do prazo de 12 meses, dado que o §5º do art. 30 da Lei...Assim, para o TCU, tal regra só se aplica à capacitação técnico--profissional: “À luz do disposto no...GESTOR: SECRETARIA MUNICIPAL DA SAÚDE DETENTORA: CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA CNPJ: 44.734.671/0001-51...;
44734671000151;44734671000151+tcu+ilicito;https://www.jusbrasil.com.br/diarios/224909884/dosp-cidade-23-01-2019-pg-50?ref=serp;DOSP 23/01/2019 - Pág. 50 - Cidade - Diário Oficial do Estado de São Paulo;Entende, a impugnante, que é ilícita a previsão do prazo de 12 meses, dado que o §5º do art. 30 da Lei...Assim, para o TCU, tal regra só se aplica à capacitação técnico--profissional: “À luz do disposto no...GESTOR: SECRETARIA MUNICIPAL DA SAÚDE DETENTORA: CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA CNPJ: 44.734.671/0001-51...;
44734671000151;44734671000151+tcu+lavagem;https://www.jusbrasil.com.br/diarios/199247972/dosp-executivo-caderno-1-14-07-2018-pg-40?ref=serp;DOSP 14/07/2018 - Pág. 40 - Executivo - Caderno 1 - Diário Oficial do Estado de São Paulo;apuração preliminar, objetivando averiguar vandalismo com câmera de vigilância do Setor de Transportes, lavagem...Empenho - 2018NE06510 por parte da Licitante: Cristalia Produtos Quimicos e Farmaceuticos Ltda, CNPJ: 44.734.671/0001-51...e participação no pregão e, conforme Acórdão 1280/2007 – Plenário, do Tribunal de Contas da União - TCU...;
44734671000151;44734671000151+tcu+lavagem;https://www.jusbrasil.com.br/diarios/59935338/dou-secao-3-04-10-2013-pg-33?ref=serp;DOU 04/10/2013 - Pág. 33 - Seção 3 - Diário Oficial da União;CONFORME ACORDÃO 1933/2009 PLENÁRIO TCU, na cidade de Garanhuns-PE. 10ª REGIÃO MILITAR AVISO DE LICITAÇÃO...QUÍMICOS FARMACÊUTICOS LTDA, CNPJ 44.734.671/0001-51: itens 19, 29, 55, 68, 69, 72, 96, 107, 112, 114...Objeto: Obra de construção do Posto de Abastecimento Lavagem e Lubrificação 17¨ R C Mec, em Amambai/MS...;
44734671000151;44734671000151+tcu+crime;https://www.jusbrasil.com.br/diarios/199247972/dosp-executivo-caderno-1-14-07-2018-pg-40?ref=serp;DOSP 14/07/2018 - Pág. 40 - Executivo - Caderno 1 - Diário Oficial do Estado de São Paulo;Empenho - 2018NE06510 por parte da Licitante: Cristalia Produtos Quimicos e Farmaceuticos Ltda, CNPJ: 44.734.671/0001-51...administrativo, em razão pela qual pode vir a sofrer processo disciplinar, bem como responder processo por crime...e participação no pregão e, conforme Acórdão 1280/2007 – Plenário, do Tribunal de Contas da União - TCU...;
44734671000151;44734671000151+tcu+crime;https://www.jusbrasil.com.br/diarios/267440480/dosp-executivo-caderno-1-18-10-2019-pg-199?ref=serp;DOSP 18/10/2019 - Pág. 199 - Executivo - Caderno 1 - Diário Oficial do Estado de São Paulo;. - Ressalta-se ainda, que a própria Lei nº 8.666 /93, em seu art. 97 , classifica como crime admitir..., desde que esta condição esteja devidamente autorizada pela ANATEL”. - Segundo a jurisprudência do TCU...22.635.177/0001-05, item 15 no valor de R$ 734,40 -CRISTALIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA – CNPJ: 44.734.671/0001-51...;
44734671000151;44734671000151+tcu+crime;https://www.jusbrasil.com.br/diarios/200039856/dosp-executivo-caderno-1-20-07-2018-pg-29?ref=serp;DOSP 20/07/2018 - Pág. 29 - Executivo - Caderno 1 - Diário Oficial do Estado de São Paulo;Empenho 2018NE07086 por parte da Licitante: Cristalia Produtos Quimicos e Farmaceuticos Ltda, CNPJ: 44.734.671/0001-51...administrativo, em razão pela qual pode vir a sofrer processo disciplinar, bem como responder processo por crime...entrega de mercadorias, descumprindo as cláusulas acordadas. [...]” - (item 1.5, TC011.795/20060, Acórdão TCU...;
07768887000101;07768887000101+tcu+lavagem;https://www.jusbrasil.com.br/diarios/59935338/dou-secao-3-04-10-2013-pg-33?ref=serp;DOU 04/10/2013 - Pág. 33 - Seção 3 - Diário Oficial da União;CONFORME ACORDÃO 1933/2009 PLENÁRIO TCU, na cidade de Garanhuns-PE. 10ª REGIÃO MILITAR AVISO DE LICITAÇÃO...DE PRODUTOS FARMACÊUTICOS E HOSPITALARES LTDA, CNPJ 07.768.887/0001-01: itens 2, 16, 17, 25, 37, 53,...Objeto: Obra de construção do Posto de Abastecimento Lavagem e Lubrificação 17¨ R C Mec, em Amambai/MS...;
23312871000146;23312871000146+tcu+lavagem;https://www.jusbrasil.com.br/diarios/145944081/dou-secao-3-10-05-2017-pg-12?ref=serp;DOU 10/05/2017 - Pág. 12 - Seção 3 - Diário Oficial da União;Aeronáutica (FUNSA), conforme condições vigentes no art. 25 da lei 8.666 /93 e decisão n.º 656/1995 Plenário TCU...Itens Ganhos: 136, 240; Exemplarmed Comercio de Produtos Hospitalares Ltda - Epp -23.312.871/0001-46....Objeto: Pregão Eletrônico - Serviço de lavagem e higienização de roupas, pesagem, apanha e entrega....;
13777884000137;13777884000137+tcu+lavagem;https://www.jusbrasil.com.br/diarios/56022625/dou-secao-3-27-06-2013-pg-24?ref=serp;DOU 27/06/2013 - Pág. 24 - Seção 3 - Diário Oficial da União;CONFORME ACORDÃO 1933/2009 PLENÁRIO TCU, na cidade de Garanhuns-PE. 10 REGIÃO MILITAR RESULTADO DE JULGAMENTO...0001-50, itens 12,19,20,21 e 58, valor r$ 1.342,00;ziul comercio de suprimento de informatica, cnpj 13.777.884/0001-37...Objeto: Obra de Construção do Posto de Lavagem de VBC, no 20º RCB, em Campo Grande - MS.;
13734839000103;13734839000103+tcu+lavagem;https://tcu.jusbrasil.com.br/jurisprudencia/478453009/relatorio-de-acompanhamento-racom-1768020166/relatorio-478453069?ref=serp;TCU - Relatório. RELATÓRIO DE ACOMPANHAMENTO (RACOM): 1768020166;Decisão: 10.478.925/0001­04 33,00 02.577.214/0002­31 33,33 02.577.214/0002­31 33,33 08.692.456/0001­71 34,00 13.734.839/0001­03.../0001­03 39,00 13.734.839/0001­03 39,00 10.210.196/0001­00 40,00 10.210.196/0001­00 40,00 11.822.403/...MOLECULAR CLORO 74,50, DENSIDADE DE 1,20 A 1 G/L, COR AMARELA ESVERDEADA BASTANTE FRACA, APLICAÇÃO LAVAGEM...;28/06/2017
22065938000122;22065938000122+tcu+fraude;https://www.jusbrasil.com.br/diarios/150124535/dou-secao-3-14-06-2017-pg-29?ref=serp;DOU 14/06/2017 - Pág. 29 - Seção 3 - Diário Oficial da União;DESENVOLVIMENTO PROFISSIONAL E GERENCIAL LTDA de CNPJ: 09.400.325/0001-36; CCK COMERICAL EIRELI de CNPJ: 22.065.938/0001-22...Objeto: Curso, in company, de Auditoria de fraudes e canal de denúncia. Justificativa: Notória especialização (Decisão TCU 439/1998 Plenário).;
20784313000195;20784313000195+tcu+fraude;https://www.jusbrasil.com.br/diarios/150124535/dou-secao-3-14-06-2017-pg-29?ref=serp;DOU 14/06/2017 - Pág. 29 - Seção 3 - Diário Oficial da União;ACABAMENTOS EIRELI-ME de CNPJ: 26 623.799/0001-66; RM COMÉRCIO DE MERCADORIAS E ATERIAIS LTDA ME de CNPJ: 20.784.313/0001-95...Objeto: Curso, in company, de Auditoria de fraudes e canal de denúncia. Justificativa: Notória especialização (Decisão TCU 439/1998 Plenário).;
29136844000146;29136844000146+tcu+ilicito;https://tcu.jusbrasil.com.br/jurisprudencia/697909011/representacao-repr-rp-2354720189/relatorio-697909255?ref=serp;TCU - Relatório. REPRESENTAÇÃO (REPR): RP 2354720189;Decisão: Segundo jurisprudência deste TCU, é ilícita a exigência de número mínimo de atestados de capacidade técnica...Indústria e Comércio de Pastas Ltda., CNPJ 78.459.443/0001-32; e Máximo Indústria e Comércio Eireli, CNPJ 29.136.844/0001-46...Indústria e Comércio de Pastas Ltda., CNPJ 78.459.443/0001-32 e Máximo Indústria e Comércio Eireli, CNPJ 29.136.844/0001-46...;10/04/2019
29136844000146;29136844000146+tcu+ilicito;https://tcu.jusbrasil.com.br/jurisprudencia/697909011/representacao-repr-rp-2354720189/inteiro-teor-697909182?ref=serp;TCU - Inteiro Teor. REPRESENTAÇÃO (REPR): RP 2354720189;Decisão: Segundo jurisprudência deste TCU, é ilícita a exigência de número mínimo de atestados de capacidade técnica...Indústria e Comércio de Pastas Ltda., CNPJ 78.459.443/0001-32; e Máximo Indústria e Comércio Eireli, CNPJ 29.136.844/0001-46...Indústria e Comércio de Pastas Ltda., CNPJ 78.459.443/0001-32 e Máximo Indústria e Comércio Eireli, CNPJ 29.136.844/0001-46...;10/04/2019
21746218000160;21746218000160+tcu+lavagem;https://www.jusbrasil.com.br/diarios/247122562/dom-sp-normal-14-06-2019-pg-45?ref=serp;DOM-SP 14/06/2019 - Pág. 45 - Normal - Diário Oficial do Município de São Paulo;da proposta mais vantajosa, a Administração pode afastar o princípio da legalidade estrita (Acórdão TCU...trezentos e trinta e seis reais) à empresa KAY SERVIÇOS E CONSERVAÇÃO EIRELI, inscrita no CNPJ sob nº 21.746.218/0001-60...fornecimento e administração de cartões magnéticos ou eletrônicos para aquisição de combustível e serviços de lavagem...;
21746218000160;21746218000160+tcu+lavagem;https://www.jusbrasil.com.br/diarios/247123380/dosp-cidade-14-06-2019-pg-45?ref=serp;DOSP 14/06/2019 - Pág. 45 - Cidade - Diário Oficial do Estado de São Paulo;da proposta mais vantajosa, a Administração pode afastar o princípio da legalidade estrita (Acórdão TCU...trezentos e trinta e seis reais) à empresa KAY SERVIÇOS E CONSERVAÇÃO EIRELI, inscrita no CNPJ sob nº 21.746.218/0001-60...fornecimento e administração de cartões magnéticos ou eletrônicos para aquisição de combustível e serviços de lavagem...;
11163447000106;11163447000106+tcu+lavagem;https://www.jusbrasil.com.br/diarios/221018994/dou-secao-3-07-12-2018-pg-60?ref=serp;DOU 07/12/2018 - Pág. 60 - Seção 3 - Diário Oficial da União;Informativo de créditos não quitados do setor público federal - Cadin, nos termos da Instrução Normativa TCU...N° 0746/18 - Prestação de Serviços de Gerenciamento do Abastecimento de Combustíveis, Lavagem e Lubrificação...TECA TECNOLOGIA E COMERCIO LTDA (CNPJ: 11.163.447/0001-06), Item 02, valor unitário R$ 574,50; Item 09...;
15153524000190;15153524000190+tcu+conluio;https://www.jusbrasil.com.br/diarios/153411912/dou-secao-3-14-07-2017-pg-70?ref=serp;DOU 14/07/2017 - Pág. 70 - Se
